date,session,source,ticker,bucket,cap,setup_type,recommendation,score,score_str,atr_pct,gap_pct,prior_day_rvol,premarket_rvol,pct_change_3,prior_day_range_atr,pct_from_9ema,pct_from_50mav,open,high,low,close,volume,outcome_pct,max_favorable_pct,atr_move,mfe_atr,outcome_filled_date
2026-07-09,morning,watchlist_report,BRUN,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.13637002341920376,0.022289257583375202,0.6989385119705077,0,-0.05601980810894466,0.8847673020779665,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,NBIS,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.12987285288465122,0.01895094235033269,1.0739768254497573,0,0.03550136137451882,0.9012946698498387,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,BE,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.14140553953493393,0.040308309410515664,1.0785756003054672,0,-0.10340620233858665,0.9190689624423274,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,DXYZ,bounce,Small,GapFade_weakstock,NO-GO,0,0/6,0.06668297847985347,0.004022526146420009,0.500715548174572,0,-0.021176470588235262,0.7209774394142914,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,MRVL,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.10548764081222639,0.03111648180915791,1.4675089095974863,0,-0.04152124202671811,0.4685930164506364,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,INTC,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.09490837004405285,0.02957184325108858,1.2996710065436365,0,-0.0711947626841244,0.5644210506772124,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,NOK,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.06472889390121411,0.0176150627615064,1.331100065387669,0,-0.027937649880095845,0.5018194357480552,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,EWY,bounce,ETF,GapFade_strongstock,NO-GO,0,0/6,0.06715989168601802,-0.026981173380035063,2.1195878234716723,0,-0.06352383460626812,0.7277839260610796,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,WDC,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.11559914442172672,0.03674613846992553,0.9496714607708475,0,-0.012015724032833556,0.5573768716324152,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,SNDK,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.1334689132675514,0.027125082504429146,1.3809308353327687,0,0.016968236042718788,0.6110791375327169,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,GLW,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.11480051546391755,0.05417594957343911,1.4848833548200273,0,-0.00410677618069821,0.3735749597015001,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,ORCL,bounce,Large,GapFade_weakstock,NO-GO,3,3/6,0.05376284893555265,0.015944195316392486,2.026357777794098,0,-0.007164718976071238,0.55971330168482,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,MXL,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.14210781944712933,0.03056362579895421,1.3798425944434018,0,-0.07316053511705685,0.659412785942503,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,QCOM,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.07345937266785771,0.015812607204116577,1.3131968407811327,0,0.016248391248391256,0.47517162823630893,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,IONQ,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.09336572794734063,0.02062999112688553,0.7581676598654149,0,-0.058522611008798846,0.5842974629451648,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,MSTR,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.09888850431144754,0.011292212634494538,1.0106152856008088,0,-0.05795375607819777,0.34727083472830145,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,STX,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.10073436382639309,0.026697053556894067,0.9864337997897988,0,0.016953447124133356,0.574952820718731,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,SMR,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.09603874092009682,0.01027397260273971,1.3015739123803252,0,-0.07908428720083245,0.6114528707812296,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,AMAT,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.09217529559189608,0.03710780017528477,1.571878109661972,0,-0.0018893706034177442,0.5860203294465268,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,OKLO,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.08302660654562827,0.011844331641286003,0.7234803907999601,0,-0.07716049382716049,0.6999005536983058,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,STM,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.06425800403807325,0.011672016340822834,1.7150232243119548,0,-0.02871550637344162,0.6284156071504713,,,,,,,,,,,,
2026-07-09,morning,watchlist_report,MU,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.10384842599747837,0.03655143338954476,2.0763798637837194,0,-0.001289667428281271,0.5736645946921095,,,,,,,,,,,,
