cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
887730,KEMET CORP,,2020-06-17,2020-06-17,0001206774-20-001878,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3670.0,8-K,,,3670.0,Electronic Components & Accessories,KEMET CORP,KEMET CORPORATION,2010-10-26,S-4,11,2020-02-20,2020-02-20,False,False,False,"Merger, dated as of November 11, 2019",KEM,KEM,,,,,,False,False,
1521036,"Lantheus Holdings, Inc.",LNTH,2020-06-19,2020-06-22,0001193125-20-174730,"1.01,2.01,5.02,8.01,9.01",2835.0,8-K,LNTH,Nasdaq,2835.0,In Vitro & In Vivo Diagnostic Substances,"Lantheus Holdings, Inc.","Lantheus MI Holdings, Inc.",2019-10-02,425,6,2020-06-16,2020-06-16,True,False,False,Progenics surviving such merger as,LNTH,LNTH,,,,,,False,False,
835887,PROGENICS PHARMACEUTICALS INC,,2020-06-19,2020-06-22,0001193125-20-174778,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,PROGENICS PHARMACEUTICALS INC,,2019-10-02,425,15,2020-06-17,2020-06-16,True,False,False,,PGNX,PGNX,,,,,,False,False,
1647088,WillScot Mobile Mini Holdings Corp.,WSC,2020-06-30,2020-07-01,0001104659-20-079826,"1.01,1.02,2.01,2.03,3.01,3.02,5.03,9.01",7350.0,8-K,WSC,Nasdaq,7350.0,Services-Miscellaneous Equipment Rental & Leasing,WillScot Holdings Corp,WillScot Mobile Mini Holdings Corp.; WillScot Corp; Double Eagle Acquisition Corp.; Double Eagle Acquisitions Corp.,2020-03-02,425,7,2020-06-24,2020-06-24,True,False,True,,WSC,WSC,,,5.875,,super8k,False,True,5.875
933141,IBERIABANK CORP,,2020-07-01,2020-07-02,0001193125-20-185818,"2.01,3.01,3.03,5.01,5.02,5.03,7.01,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,IBERIABANK CORP,ISB FINANCIAL CORP/LA,2019-11-04,425,13,2020-04-27,2020-04-24,True,False,False,IBKC,IBKC,IBKC,,,,,,False,False,
891103,"Match Group, Inc.",MTCH,2020-06-30,2020-07-02,0001104659-20-080606,"1.01,1.02,2.01,2.03,3.01,3.03,5.02,5.03,9.01",5990.0,8-K,MTCH,Nasdaq,7370.0,"Services-Computer Programming, Data Processing, Etc.","Match Group, Inc.",IAC/INTERACTIVECORP; INTERACTIVECORP; USA INTERACTIVE; USA NETWORKS INC; HSN INC; SILVER KING COMMUNICATIONS INC,2019-12-19,425,11,2020-06-29,2020-06-25,True,False,True,New Match,IAC,MTCH,,,,,,False,False,
36966,FIRST HORIZON NATIONAL CORP,"FHN, FHN-PB, FHN-PC, FHN-PE, FHN-PF",2020-06-29,2020-07-02,0000930413-20-001742,"2.01,3.03,5.02,5.03,7.01,9.01",6021.0,8-K,"FHN,FHN-PE,FHN-PF,FHN-PH","NYSE,NYSE,NYSE,NYSE",6021.0,National Commercial Banks,FIRST HORIZON CORP,FIRST HORIZON NATIONAL CORP; FIRST TENNESSEE NATIONAL CORP,2019-11-04,425,13,2020-04-29,2020-04-28,True,False,True,IBERIABANK Corporation,FHN,FHN,,,,,,False,False,
1347652,"CorEnergy Infrastructure Trust, Inc.",,2020-06-30,2020-07-07,0001347652-20-000066,"1.02,2.01,2.06,7.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,"CorEnergy Infrastructure Trust, Inc.",TORTOISE CAPITAL RESOURCES CORP,,,10,2020-05-20,2020-05-20,False,False,False,,CORR,CORR,,,,,,False,False,
1708176,Hall of Fame Resort & Entertainment Co,"HOFV, HOFVW",2020-07-01,2020-07-08,0001213900-20-016991,"1.01,2.01,3.02,5.01,5.02,5.06,9.01",6770.0,8-K,,,7990.0,Services-Miscellaneous Amusement & Recreation,Hall of Fame Resort & Entertainment Co,Gordon Pointe Acquisition Corp.; Gordon Pointe Acqusition Corp.,2019-11-13,PREM14A,5,2020-07-02,2020-06-30,False,True,True,"HOF Village, LLC",GPAQ,HOFV,852.0,,,,llm,True,True,
1533615,Global Medical REIT Inc.,"GMRE, GMRE-PA",2020-07-09,2020-07-09,0001104659-20-082414,"1.01,2.01,5.02,7.01,9.01",6798.0,8-K,"XRN,XRN-PA,XRN-PB","NYSE,NYSE,NYSE",6798.0,Real Estate Investment Trusts,Chiron Real Estate Inc.,"Global Medical REIT Inc.; SCOOP MEDIA, INC.",,,4,2019-06-03,2019-05-29,False,False,False,,GMRE,GMRE,,,,,,False,False,
1290677,"Turning Point Brands, Inc.",TPB,2020-07-16,2020-07-16,0001140361-20-016196,"2.01,5.01,8.01,9.01",2100.0,8-K,TPB,NYSE,2100.0,Tobacco Products,"Turning Point Brands, Inc.","North Atlantic Holding Company, Inc.",2020-04-08,425,4,2020-04-30,2020-04-28,True,False,False,Standard Diversified Inc,TPB,TPB,,,,,,False,False,
1590895,"Caesars Entertainment, Inc.",CZR,2020-07-17,2020-07-21,0001193125-20-196232,"1.01,1.02,2.01,2.03,3.03,4.01,5.02,5.03,9.01",7011.0,8-K,CZR,Nasdaq,7011.0,Hotels & Motels,"Caesars Entertainment, Inc.","Eldorado Resorts, Inc.; Eclair Holdings Co",2019-06-24,425,8,2020-07-02,2020-06-29,True,False,True,,ERI,CZR,,,7.0,,super8k,True,True,7.0
1705696,VICI PROPERTIES INC.,VICI,2020-07-20,2020-07-21,0001705696-20-000143,"1.01,1.02,2.01,7.01,9.01",6798.0,8-K,VICI,NYSE,6798.0,Real Estate Investment Trusts,VICI PROPERTIES INC.,,,,3,2020-05-04,2020-04-30,False,False,False,ERI with and into Caesars Entertainment Corporation,VICI,VICI,,,,,,False,False,
1704235,Quintana Energy Services Inc.,,2020-07-28,2020-07-28,0001104659-20-087284,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",1389.0,8-K,,,1389.0,"Oil & Gas Field Services, NEC",Quintana Energy Services Inc.,,2020-05-04,425,2,2020-05-12,2020-05-12,True,False,False,"Merger, dated as of May 3, 2020",QES,,,,,,,False,False,
1738827,"KLX Energy Services Holdings, Inc.",KLXE,2020-07-28,2020-07-28,0001104659-20-087311,"2.01,3.03,5.02,5.03,8.01,9.01",1389.0,8-K,KLXE,Nasdaq,1389.0,"Oil & Gas Field Services, NEC","KLX Energy Services Holdings, Inc.",,2020-05-04,425,2,2020-07-29,2020-07-24,True,False,False,QES surviving the merger as,KLXE,KLXE,,,,,,False,False,
704051,"LEGG MASON, INC.",,2020-07-31,2020-07-31,0001193125-20-206706,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6282.0,8-K,,,6282.0,Investment Advice,"LEGG MASON, INC.",LEGG MASON INC,2009-07-15,S-4,11,2020-05-15,2020-05-15,False,False,False,,LM,LM,,,,,,False,False,
817720,SYNAPTICS Inc,SYNA,2020-07-31,2020-07-31,0001193125-20-205328,"2.01,7.01,9.01",3674.0,8-K,SYNA,Nasdaq,3674.0,Semiconductors & Related Devices,SYNAPTICS Inc,,2004-05-07,S-4,10,2019-10-31,2019-10-29,False,False,False,"Falcon Merger Sub, Inc",SYNA,SYNA,,,,,,False,False,
1739104,Elanco Animal Health Inc,ELAN,2020-07-30,2020-08-03,0001104659-20-089668,"1.01,1.02,2.01,2.03,3.02,7.01,9.01",2834.0,8-K,ELAN,NYSE,2834.0,Pharmaceutical Preparations,Elanco Animal Health Inc,,2019-02-07,425,2,2020-05-22,2020-05-21,True,False,False,,ELAN,ELAN,,,,,,False,False,
1649749,FB Financial Corp,FBK,2020-08-15,2020-08-18,0001193125-20-222966,"1.01,2.01,2.03,5.02,8.01,9.01",6022.0,8-K,FBK,NYSE,6022.0,State Commercial Banks,FB Financial Corp,"First South Bancorp, Inc.",2019-09-18,425,6,2020-06-16,2020-06-15,True,False,False,"Merger, dated as of January 21, 2020",FBK,FBK,,,,,,False,False,
1498382,"Kintara Therapeutics, Inc.",KTRA,2020-08-17,2020-08-21,0001213900-20-023287,"1.01,2.01,3.01,3.02,3.03,5.02,5.03,9.01",2834.0,8-K,HURA,Nasdaq,2834.0,Pharmaceutical Preparations,"TuHURA Biosciences, Inc./NV","Kintara Therapeutics, Inc.; DelMar Pharmaceuticals, Inc.; Berry Only Inc.",2020-06-10,425,5,2020-08-17,2020-08-14,True,False,True,DelMar,DMPI,KTRA,,,,,,False,False,
1792849,"HighPeak Energy, Inc.","HPK, HPKEW",2020-08-21,2020-08-27,0001437749-20-018850,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",1381.0,8-K,HPK,Nasdaq,1381.0,Drilling Oil & Gas Wells,"HighPeak Energy, Inc.",,2019-11-27,425,0,,,True,False,False,"May 4, 2020, as amended, by and among",,HPK,4020000.0,,,,super8k,False,True,
850261,"Sorrento Therapeutics, Inc.",SRNE,2020-09-01,2020-09-02,0001104659-20-101663,"2.01,3.02,8.01,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)","Sorrento Therapeutics, Inc.",QUIKBYTE SOFTWARE INC,,,8,2019-09-23,2019-09-20,False,False,False,"SP Merger Sub, Inc",SRNE,SRNE,,,,,,False,False,
1739566,"Utz Brands, Inc.",UTZ,2020-08-28,2020-09-03,0001104659-20-102266,"1.01,2.01,2.02,3.02,3.03,4.01,5.01,5.02,5.03",2090.0,8-K,UTZ,NYSE,2090.0,Miscellaneous Food Preparations & Kindred Products,"Utz Brands, Inc.",Collier Creek Holdings,2020-06-05,425,1,2020-08-27,2020-08-27,True,False,True,,CCH,UTZ,0.0,,,,llm,True,True,
1658880,BARE METAL STANDARD INC.,,2020-09-08,2020-09-10,0001214659-20-007761,"1.01,2.01,5.01,5.02",3564.0,8-K,,,3564.0,Industrial & Commercial Fans & Blowers & Air Purifing Equip,BARE METAL STANDARD INC.,,2020-08-11,PREM14A,0,,,False,False,False,,,,,,,,,False,False,
1559172,"DIEGO PELLICER WORLDWIDE, INC",,2020-09-09,2020-09-16,0001731122-20-000956,"1.01,2.01",8200.0,8-K,,,8200.0,Services-Educational Services,"DIEGO PELLICER WORLDWIDE, INC",Type 1 Media Inc.,,,0,,,False,False,False,,,,,,,,,False,False,
892222,"CRAFT BREW ALLIANCE, INC.",,2020-09-30,2020-09-30,0001104659-20-110472,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",2082.0,8-K,,,2082.0,Malt Beverages,"CRAFT BREW ALLIANCE, INC.","CRAFT BREWERS ALLIANCE, INC.; REDHOOK ALE BREWERY INC",2008-03-26,S-4,12,2020-06-04,2020-05-29,False,False,False,,BREW,BREW,,,,,,False,False,
1452936,"Pacific Oak Strategic Opportunity REIT, Inc.",PCOK,2020-10-05,2020-10-05,0001452936-20-000083,"2.01,7.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,"Pacific Oak Strategic Opportunity REIT, Inc.","KBS Strategic Opportunity REIT, Inc.",2020-01-29,425,9,2020-02-20,2020-02-16,True,False,True,,,,,,,,,False,False,
1580673,"Pacific Oak Strategic Opportunity REIT II, Inc.",,2020-10-01,2020-10-05,0001580673-20-000035,"1.02,2.01,3.03,5.01,5.02,5.03,5.07,7.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,"Pacific Oak Strategic Opportunity REIT II, Inc.","KBS Strategic Opportunity REIT II, Inc.",2020-01-29,425,5,2020-10-05,2020-10-01,True,False,True,,,,,,,,,False,False,
72207,NOBLE ENERGY INC,,2020-10-05,2020-10-05,0001193125-20-263378,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",1311.0,8-K,,,1311.0,Crude Petroleum & Natural Gas,NOBLE ENERGY INC,NOBLE AFFILIATES INC,2020-07-20,425,12,2020-10-02,2020-10-02,True,False,False,,NBL,NBL,,,,,,False,False,
1745317,"Velodyne Lidar, Inc.",,2020-09-29,2020-10-05,0001104659-20-112259,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3569.0,8-K,,,3569.0,"General Industrial Machinery & Equipment, NEC","Velodyne Lidar, Inc.",Graf Industrial Corp.,2020-07-15,PREM14A,3,2020-09-29,2020-09-29,False,False,True,,GRAF,VLDR,,,,,,False,False,
1759631,Hyliion Holdings Corp.,HYLN,2020-10-01,2020-10-07,0001213900-20-030492,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3713.0,8-K,HYLN,NYSE,3713.0,Truck & Bus Bodies,Hyliion Holdings Corp.,Tortoise Acquisition Corp.,2020-07-10,PREM14A,1,2020-10-01,2020-09-28,False,False,True,"Reorganization, dated June 18, 2020",,,3308.0,,,10.15,llm,True,True,
1793229,MultiPlan Corp,"MPLN, MPLNW",2020-10-08,2020-10-09,0001104659-20-113620,"1.01,2.01,3.02,4.01,5.01,5.03,5.06,5.07,9.01",7389.0,8-K,CTEV,NYSE,7389.0,"Services-Business Services, NEC",Claritev Corp,MultiPlan Corp; Churchill Capital Corp III; Butler Acquisition Corp,2020-07-31,PREM14A,1,2020-10-09,2020-10-08,False,False,True,Churchill,CCXX,MPLN,8693855.0,,,10.03,super8k,True,True,
1572694,"Goldman Sachs BDC, Inc.",GSBD,2020-10-12,2020-10-13,0001193125-20-267861,"2.01,3.03,5.02,5.03,7.01,9.01",,8-K,GSBD,NYSE,,,"Goldman Sachs BDC, Inc.","Goldman Sachs Liberty Harbor Capital, LLC",2019-12-09,425,7,2020-10-02,2020-10-02,True,False,False,Goldman Sachs Middle Market Lending Corp,GSBD,GSBD,,,,,,False,False,
1683074,Goldman Sachs Middle Market Lending Corp.,,2020-10-12,2020-10-13,0001193125-20-267864,"1.02,2.01,3.03,5.01,5.02,5.03,7.01,9.01",,8-K,,,,,Goldman Sachs Middle Market Lending Corp.,Goldman Sachs Middle Market Lending LLC,2019-12-09,425,4,2020-10-02,2020-10-02,True,False,False,Merger,,,,,,,,False,False,
1776909,Software Acquisition Group Inc.,"CURI, CURIW",2020-10-14,2020-10-15,0001213900-20-031372,"1.01,2.01,4.01,5.02,5.03,5.05,5.06,5.07,9.01",7812.0,8-K,CURI,Nasdaq,7812.0,Services-Motion Picture & Video Tape Production,CuriosityStream Inc.,Software Acquisition Group Inc.,2020-08-11,425,1,2020-10-15,2020-10-14,True,False,True,Merger,SAQN,CURI,,,,,,False,False,
1741231,"Tattooed Chef, Inc.",TTCFQ,2020-10-15,2020-10-21,0001213900-20-032445,"1.01,2.01,2.02,3.02,3.03,4.01,5.01,5.02,9.01",2090.0,8-K,,,2090.0,Miscellaneous Food Preparations & Kindred Products,"Tattooed Chef, Inc.",Forum Merger II Corp,2020-08-11,PREM14A,4,2020-10-15,2020-10-15,False,False,True,Ittella Parent continuing as the surviving corporation,FMCI,TTCF,19995411.0,,,10.37,vote8k,True,True,
1819881,Paya Holdings Inc.,,2020-10-16,2020-10-22,0001213900-20-032814,"1.01,1.02,2.01,3.02,4.01,5.06,7.01,9.01",7389.0,8-K,,,7389.0,"Services-Business Services, NEC",Paya Holdings Inc.,FINTECH ACQUISITION CORP III PARENT CORP,2020-08-03,425,0,,,True,False,True,FinTech common stock converting into one share of Parent,,PAYA,0.0,,,10.22,llm,True,True,
1759546,Lordstown Motors Corp.,NRDE,2020-10-23,2020-10-29,0001104659-20-119279,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",3711.0,8-K,NRDE,OTC,3711.0,Motor Vehicles & Passenger Car Bodies,NU RIDE INC.,Lordstown Motors Corp.; DiamondPeak Holdings Corp.,2020-08-24,PREM14A,1,2020-10-22,2020-10-22,False,False,True,,DPHC,RIDE,970.0,,,10.14,llm,True,True,
1639225,"Livongo Health, Inc.",,2020-10-30,2020-10-30,0001104659-20-119767,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",7370.0,8-K,,,7370.0,"Services-Computer Programming, Data Processing, Etc.","Livongo Health, Inc.",,2020-08-05,425,2,2020-10-30,2020-10-29,True,False,False,"Livongo Health, Inc",LVGO,LVGO,,,,,,False,False,
1477449,"Teladoc Health, Inc.",TDOC,2020-10-29,2020-10-30,0001104659-20-119769,"1.01,2.01,2.03,5.02,5.03,7.01,9.01",8011.0,8-K,TDOC,NYSE,8011.0,Services-Offices & Clinics of  Doctors of  Medicine,"Teladoc Health, Inc.","Teladoc, Inc.",2020-08-05,425,6,2020-10-30,2020-10-29,True,False,False,"Livongo Health, Inc",TDOC,TDOC,,,,,,False,False,
1805387,"Cerevel Therapeutics Holdings, Inc.",,2020-10-27,2020-11-02,0001193125-20-283964,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,"Cerevel Therapeutics Holdings, Inc.",ARYA Sciences Acquisition Corp II,2020-07-30,425,1,2020-10-26,2020-10-26,True,False,True,"July 29, 2020",ARYB,CERE,245050.0,,,10.005,super8k,False,True,
1776661,Advantage Solutions Inc.,"ADV, ADVWW",2020-10-28,2020-11-03,0001193125-20-284770,"1.01,2.01,2.03,3.02,5.01,5.02,5.06,8.01,9.01",7389.0,8-K,ADV,Nasdaq,7389.0,"Services-Business Services, NEC",Advantage Solutions Inc.,Advantage Solutions Inc.; Conyers Park II Acquisition Corp.,2020-09-10,PREM14A,1,2020-10-28,2020-10-27,False,False,True,,CPAA,ADV,32114818.0,,40.0,10.06,super8k,True,True,40.0
1720990,Fisker Inc./DE,FSRNQ,2020-10-29,2020-11-04,0001193125-20-285584,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3711.0,8-K,,,3711.0,Motor Vehicles & Passenger Car Bodies,Fisker Inc./DE,Spartan Energy Acquisition Corp.,2020-08-07,PREM14A,2,2020-10-28,2020-10-28,False,False,True,,,FSR,2004297.0,,,10.4,super8k,True,True,
1791091,"SOC Telemed, Inc.",,2020-10-30,2020-11-05,0001213900-20-035335,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06",8090.0,8-K,,,8090.0,"Services-Misc Health & Allied Services, NEC","SOC Telemed, Inc.",Healthcare Merger Corp.,2020-07-29,425,1,2020-10-30,2020-10-30,True,False,True,,HCCO,TLMD,18606033.0,,,10.06,super8k,True,True,
1228627,"REXAHN PHARMACEUTICALS, INC.",OCUP,2020-11-06,2020-11-06,0001140361-20-024749,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,9.01",2834.0,8-K,IRD,Nasdaq,2834.0,Pharmaceutical Preparations,"Opus Genetics, Inc.","Ocuphire Pharma, Inc.; REXAHN PHARMACEUTICALS, INC.; CORPORATE ROAD SHOW DOT COM INC; FERRARO FRANK",2020-06-18,425,14,2020-11-03,2020-11-02,True,False,True,,REXN,OCUP,,,,,,False,False,
1753886,Stonemor Inc.,,2020-11-03,2020-11-09,0001193125-20-289099,"1.01,2.01,5.02,5.07,7.01,9.01",7200.0,8-K,,,7200.0,Services-Personal Services,Stonemor Inc.,Stonemor GP LLC,2018-09-28,425,1,2020-11-09,2020-11-03,True,False,True,,STON,STON,0.0,,,,llm,False,True,
1025835,ENTERPRISE FINANCIAL SERVICES CORP,"EFSC, EFSCP",2020-11-12,2020-11-12,0001025835-20-000110,"2.01,5.02,7.01,9.01",6022.0,8-K,"EFSC,EFSCP","Nasdaq,Nasdaq",6022.0,State Commercial Banks,ENTERPRISE FINANCIAL SERVICES CORP,ENTERBANK HOLDINGS INC,2018-11-02,425,12,2020-05-11,2020-05-06,True,False,False,Seacoast Commerce Banc Holdings,EFSC,EFSC,,,,,,False,False,
1690080,180 Life Sciences Corp.,"ATNF, ATNFW",2020-11-06,2020-11-12,0001213900-20-036383,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,9.01",6770.0,8-K,FRMM,Nasdaq,6199.0,Finance Services,FORUM MARKETS Inc,ETHZilla Corp; 180 Life Sciences Corp.; KBL MERGER CORP. IV,2019-07-26,425,7,2020-11-06,2020-11-05,True,True,True,,KBLM,ATNF,816461.0,,,11.03,llm,True,True,
1801368,MP Materials Corp. / DE,MP,2020-11-17,2020-11-17,0001193125-20-296150,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,7.01,9.01",1000.0,8-K,MP,NYSE,1000.0,Metal Mining,MP Materials Corp. / DE,Fortress Value Acquisition Corp.,2020-07-15,425,2,2020-11-16,2020-11-16,True,False,True,"MPMO HoldCo and SNR HoldCo, respectively",FVAC,MP,0.0,,,11.5,llm,False,True,
1402479,MYOS RENS TECHNOLOGY INC.,MDVLQ,2020-11-18,2020-11-18,0001628280-20-016545,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.07,9.01",2834.0,8-K,,,5912.0,Retail-Drug Stores and Proprietary Stores,"MedAvail Holdings, Inc.","MYOS RENS TECHNOLOGY INC.; MYOS Corp; Atlas Therapeutics Corp; Rough Tide Marine Operations, Inc.; Marvin's Place, Inc.",2020-06-30,425,10,2020-11-18,2020-11-18,True,False,True,"Merger and Reorganization, dated as of June 30, 2020",MYOS,MDVL,0.0,,,,llm,False,True,
1463913,US Alliance Corp,,2020-11-16,2020-11-20,0001437749-20-024279,"1.01,2.01,9.01",6311.0,8-K,,,6311.0,Life Insurance,US Alliance Corp,U. S. Alliance Corp,2017-06-01,S-4,4,2020-06-04,2020-06-01,False,False,False,,,,,,,,,False,False,
1819796,GCM Grosvenor Inc.,"GCMG, GCMGW",2020-11-17,2020-11-20,0001213900-20-038527,"1.01,2.01,3.02,5.02,5.03,9.01",6282.0,8-K,GCMG,Nasdaq,6282.0,Investment Advice,GCM Grosvenor Inc.,,2020-08-03,425,0,,,True,False,False,,,GCMG,0.0,,,,llm,True,True,
1566373,"F-star Therapeutics, Inc.",,2020-11-19,2020-11-20,0001193125-20-299470,"2.01,3.03,4.01,5.01,5.02,5.03,5.07,7.01,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,"F-star Therapeutics, Inc.","Spring Bank Pharmaceuticals, Inc.",2020-07-30,425,6,2020-11-20,2020-11-19,True,False,True,F-star Therapeutics Limited,SBPH,,,,,,,False,False,
1805077,"Eos Energy Enterprises, Inc.","EOSE, EOSEW",2020-11-16,2020-11-20,0001213900-20-038551,"1.01,2.01,2.02,3.02,3.03,4.01,5.01,5.02,9.01",3690.0,8-K,"EOSE,EOSER","Nasdaq,Nasdaq",3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","Eos Energy Enterprises, Inc.",B. Riley Principal Merger Corp. II,2020-09-11,PREM14A,1,2020-11-12,2020-11-12,False,False,True,Merger Sub I with and into Eos HoldCo,BMRG,EOSE,6442195.0,,,11.5,super8k,True,True,
1698113,"PARTS iD, Inc.",,2020-11-20,2020-11-27,0001213900-20-039479,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",7311.0,8-K,,,7311.0,Services-Advertising Agencies,"ID Auto, Inc.","PARTS iD, Inc.; Legacy Acquisition Corp.",2019-12-02,PREM14A,10,2020-11-20,2020-11-19,False,False,True,,LGC,ID,,,,,,False,True,
1811414,QuantumScape Corp,QS,2020-11-25,2020-12-02,0001193125-20-308489,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.06,9.01",3690.0,8-K,QS,Nasdaq,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",QuantumScape Corp,Kensington Capital Acquisition Corp.,2020-09-03,425,1,2020-11-27,2020-11-25,True,False,True,Legacy QuantumScape surviving as the surviving company and as,KCAC,QS,15255.0,,,10.0038583,llm,True,True,
1815903,"Petros Pharmaceuticals, Inc.",PTPI,2020-12-01,2020-12-02,0001104659-20-131358,"1.01,2.01,3.03,5.01,5.02,5.03,8.01,9.01",2834.0,8-K,PTPI,OTC,2834.0,Pharmaceutical Preparations,"Petros Pharmaceuticals, Inc.",,2020-07-24,S-4,0,,,False,False,False,,,PTPI,,,,,,False,False,
1513856,"Neurotrope, Inc.",,2020-12-01,2020-12-07,0001104659-20-132905,"1.01,2.01,3.01,3.03,5.01,5.02,8.01,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,"Neurotrope, Inc.","BlueFlash Communications, Inc.",2020-05-18,425,9,2020-11-25,2020-11-25,True,False,False,,NTRP,,,,,,,False,False,
1758057,"Luminar Technologies, Inc./DE",LAZR,2020-12-02,2020-12-08,0001193125-20-312776,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,9.01",3714.0,8-K,LAZR,,3714.0,Motor Vehicle Parts & Accessories,"Luminar Technologies, Inc./DE","Gores Metropoulos, Inc.",2020-08-24,425,1,2020-12-03,2020-12-01,True,False,True,"Merger, dated August 24, 2020",GMHI,LAZR,18651.0,,,10.16,super8k,True,True,
1754820,"Desktop Metal, Inc.",DM,2020-12-09,2020-12-14,0001104659-20-135029,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",3577.0,8-K,,,3559.0,"Special Industry Machinery, NEC","Desktop Metal, Inc.",Trine Acquisition Corp.,2020-08-26,425,1,2020-12-08,2020-12-08,True,False,True,,TRNE,DM,26049.0,,,10.17,super8k,True,True,
1742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.","RVPH, RVPHW",2020-12-14,2020-12-18,0001104659-20-137506,"1.01,2.01,3.02,3.03,4.01,5.01,5.03,5.05,5.06",2834.0,8-K,RVPH,OTC,2834.0,Pharmaceutical Preparations,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",Tenzing Acquisition Corp.,2020-07-21,425,4,2020-12-09,2020-12-08,True,False,True,Merger Sub with and into Reviva,TZAC,RVPH,2221128.0,,,,super8k,True,True,
1801169,Opendoor Technologies Inc.,OPEN,2020-12-18,2020-12-18,0001104659-20-137517,"1.01,2.01,3.02,3.03,4.01,5.02,5.03,5.06,9.01",6531.0,8-K,"OPEN,OPENL,OPENW,OPENZ","Nasdaq,Nasdaq,Nasdaq,Nasdaq",6531.0,Real Estate Agents & Managers (For Others),Opendoor Technologies Inc.,Social Capital Hedosophia Holdings Corp. II,2020-09-15,425,1,2020-12-17,2020-12-17,True,False,True,,IPOB,OPEN,0.0,,,,llm,False,True,
1801661,Skillz Inc.,SKLZ,2020-12-16,2020-12-21,0001104659-20-138151,"1.01,2.01,3.02,4.01,5.01,5.02,5.06,9.01",7374.0,8-K,"FIRY,SKLZ",NYSE,7374.0,Services-Computer Processing & Data Preparation,Firy Inc.,Skillz Inc.; Flying Eagle Acquisition Corp.,2020-09-02,425,1,2020-12-16,2020-12-16,True,False,True,"September 1, 2020",FEAC,SKLZ,2140.0,,,10.0,llm,False,True,
1614976,"Cole Office & Industrial REIT (CCIT III), Inc.",,2020-12-17,2020-12-22,0001193125-20-324580,"1.02,2.01,3.03,5.01,5.02,5.03,5.07,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,"Cole Office & Industrial REIT (CCIT III), Inc.",,2020-08-31,425,4,2020-12-22,2020-12-17,True,False,False,CMFT,,,,,,,,False,False,
1580988,"Cole Credit Property Trust V, Inc.",,2020-12-17,2020-12-22,0001193125-20-324563,"1.02,2.01,3.03,5.01,5.02,5.03,5.07,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,"Cole Credit Property Trust V, Inc.",,2020-08-31,425,6,2020-12-22,2020-12-17,True,False,False,CMFT,,,,,,,,False,False,
