cik,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1004724,"RHEP,RHEPA,RHEPB,RHEPZ","OTC,OTC,OTC,OTC",6519,"Lessors of  Real Property, NEC","REGIONAL HEALTH PROPERTIES, INC","ADCARE HEALTH SYSTEMS, INC; ADCARE HEALTH SYSTEMS INC",2023-02-17,425,27,2025-08-05,2025-08-04,True,False,False,"SunLink Health Systems, Inc",,,,,,,,False,False,
1946573,"NAKA,NAKAW","Nasdaq,OTC",6199,Finance Services,Nakamoto Inc.,"Kindly MD, Inc.",,,3,2025-06-20,2025-06-19,False,False,True,"Merger, dated as of May 12, 2025",NAKA,NAKA,,,5.0,,super8k,False,True,5.0
727207,,,3826,Laboratory Analytical Instruments,"Accelerate Diagnostics, Inc",ACCELR8 TECHNOLOGY CORP,,,16,2024-05-13,2024-05-07,False,False,False,,AXDX,AXDXQ,,,,,,False,False,
316253,,,2836,"Biological Products, (No Diagnostic Substances)",ENZO BIOCHEM INC,,2023-04-13,PREM14A,18,2025-08-19,2025-08-19,False,False,False,,OTC,OTC,,,,,,False,False,
1210708,"STRR,STRRP","Nasdaq,Nasdaq",7363,Services-Help Supply Services,"Star Equity Holdings, Inc.","Hudson Global, Inc.; HUDSON HIGHLAND GROUP INC; HUDSON HIGHLAND  INC; TMP WORLDWIDE SEARCH INC",2025-05-22,425,17,2025-08-21,2025-08-21,True,False,True,,HSON,HSON,,,,,,False,False,
707388,,,3845,Electromedical & Electrotherapeutic Apparatus,"STAR OPERATING COMPANIES, INC.","STAR EQUITY HOLDINGS, INC.; DIGIRAD CORP",2025-05-22,425,18,2025-08-21,2025-08-21,True,False,True,,STRR,STRR,,,,,,False,False,
1899883,FIP,Nasdaq,4011,"Railroads, Line-Haul Operating",FTAI Infrastructure Inc.,FTAI Infrastructure LLC,,,3,2025-05-30,2025-05-29,False,False,False,,FIP,FIP,44710000.0,,10.5,,super8k,False,False,10.5
1618921,,,5912,Retail-Drug Stores and Proprietary Stores,"Walgreens Boots Alliance, Inc.",,2014-09-16,S-4,12,2025-07-11,2025-07-11,False,False,False,,WBA,WBA,,,,,,False,False,
1410098,CRMD,Nasdaq,2834,Pharmaceutical Preparations,CorMedix Inc.,,,,20,2025-06-25,2025-06-24,False,False,False,"Melinta Therapeutics, LLC",CRMD,CRMD,,,70.0,,near8k,False,False,70.0
1518715,MCHB,Nasdaq,6022,State Commercial Banks,Mechanics Bancorp,"HomeStreet, Inc.",2024-01-16,425,17,2025-08-22,2025-08-21,True,False,True,"Merger, dated as of March 28, 2025",HMST,MCHB,,,,,,False,False,
1108134,BBT,NYSE,6036,"Savings Institutions, Not Federally Chartered",Beacon Financial Corp,BERKSHIRE HILLS BANCORP INC,2024-12-16,425,18,2025-05-22,2025-05-21,True,False,True,"Brookline Bancorp, Inc",,BBT,,,,,,False,False,
1049782,,,6035,"Savings Institution, Federally Chartered",BROOKLINE BANCORP INC,,2024-12-16,425,17,2025-05-22,2025-05-21,True,False,False,"Beacon Financial Corporation, Inc",BRKL,BRKL,,,,,,False,False,
1755953,ABTC,Nasdaq,6199,Finance Services,American Bitcoin Corp.,"American Bitcoin Corp. /DE/; Gryphon Digital Mining, Inc.; Akerna Corp.; MTech Acquisition Holdings Inc.",2023-03-24,425,16,2025-08-29,2025-08-27,True,False,True,Gryphon,GRYP,ABTC,,,,,,False,False,
1089063,DKS,NYSE,5940,Retail-Miscellaneous Shopping Goods Stores,"DICK'S SPORTING GOODS, INC.",DICKS SPORTING GOODS INC,2025-05-15,425,17,2025-06-13,2025-06-11,True,False,False,Merger,DKS,DKS,,,,,,False,False,
2066659,,,3140,"Footwear, (No Rubber)","Beach Acquisition Co Parent, LLC",,2025-05-05,425,0,,,True,False,False,Fund VI or its affiliates,,,,,,,,False,False,
1920406,"ASST,SATA","Nasdaq,Nasdaq",6199,Finance Services,"Strive, Inc.","Strive, Inc.; Asset Entities Inc.",2025-05-07,425,5,2025-09-09,2025-09-09,True,False,True,Strive,ASST,ASST,,,,,,False,False,
1065837,,,3140,"Footwear, (No Rubber)",SKECHERS USA INC,,2025-05-05,425,18,2025-05-21,2025-05-20,True,False,False,Parent and Fund VI or its affiliates,SKX,SKX,,,,,,False,False,
1865200,ANGX,NYSE,7812,Services-Motion Picture & Video Tape Production,"Angel Studios, Inc.",Southport Acquisition Corp,2024-09-11,425,4,2025-08-25,2025-08-25,True,False,True,"Merger, dated as of September 11, 2024",OTC,,,,,11.54,,False,False,
2051820,"MLCI,MLCIL","Nasdaq,Nasdaq",6282,Investment Advice,Mount Logan Capital Inc.,"Yukon New Parent, Inc.",2025-01-17,425,0,,,True,False,True,,,MCLI,,,,,,False,False,
1913577,"SMNR,SMNRW","OTC,OTC",2834,Pharmaceutical Preparations,"Semnur Pharmaceuticals, Inc.",Denali Capital Acquisition Corp.,2023-04-12,425,5,2025-09-04,2025-09-03,True,False,True,"August 30, 2024",DNQUF,SMNR,,,,,,False,True,
1853138,"KDK,KDKRW","Nasdaq,Nasdaq",7373,Services-Computer Integrated Systems Design,"Kodiak AI, Inc.","Kodiak Al, Inc.; Ares Acquisition Corp II",2025-04-14,425,2,2025-09-23,2025-09-23,True,False,True,Legacy Kodiak surviving as,AACT,KDK,43866808.0,,50.0,12.0,super8k,True,True,50.0
1904286,MIRA,Nasdaq,2834,Pharmaceutical Preparations,"MIRA PHARMACEUTICALS, INC.","Mira1a Therapeutics, Inc.",2025-06-17,PREM14A,2,2025-09-11,2025-09-11,False,False,False,,MIRA,MIRA,,,,,,False,False,
1838406,BKV,NYSE,1311,Crude Petroleum & Natural Gas,BKV Corp,,,,1,2025-06-20,2025-06-19,False,False,False,,BKV,BKV,,,60.0,,super8k,False,False,60.0
910267,,,2836,"Biological Products, (No Diagnostic Substances)",TITAN PHARMACEUTICALS INC,,2024-08-19,425,27,2025-08-26,2025-08-26,True,False,False,"August 19, 2024 by and among",TTNP,TTNP,,,,,,False,False,
810958,CZNC,Nasdaq,6022,State Commercial Banks,CITIZENS & NORTHERN CORP,,2025-04-23,425,19,2025-04-28,2025-04-24,True,False,False,"Susquehanna Community Financial, Inc",CZNC,CZNC,,,,,,False,False,
1671284,,,6324,Hospital & Medical Service Plans,"NeueHealth, Inc.",Bright Health Group Inc.; Bright Health Inc.,2025-02-03,PREM14A,6,2025-05-30,2025-05-29,False,False,False,Parent,NEUE,NEUE,,,,,,False,False,
1901203,"UCFI,UCFIW","Nasdaq,Nasdaq",2000,Food and Kindred Products,CN Healthy Food Tech Group Corp.,Iron Horse Acquisitions Corp.,2024-10-02,425,2,2025-06-26,2025-06-20,True,False,True,,IROH,UCFI,6701349.0,,,10.6,super8k,True,True,
1769759,,,3841,Surgical & Medical Instruments & Apparatus,Monogram Technologies Inc.,MONOGRAM ORTHOPAEDICS INC,2025-09-05,425,3,2025-09-30,2025-09-30,True,False,False,"Honey Badger Merger Sub, Inc",MGRM,MGRM,,,,,,False,False,
2067627,NKLR,Nasdaq,3443,Fabricated Plate Work (Boiler Shops),Terra Innovatum Global N.V.,Terra Innovatum Global S.R.L.,2025-05-14,S-4,1,2025-10-14,2025-10-07,False,False,True,GSR III,,NKLR,,,,,,False,True,
1448597,,,1000,Metal Mining,AUGUSTA GOLD CORP.,Bullfrog Gold Corp.; Kopr Resources Corp.,2025-08-25,PREM14A,8,2025-10-20,2025-10-20,False,False,False,Merger Sub with and into Augusta Gold,,,,,,,,False,False,
2033383,"FUSE,FUSEW","Nasdaq,Nasdaq",7373,Services-Computer Integrated Systems Design,Fusemachines Inc.,CSLM Holdings Inc.,2024-12-05,425,0,,,True,False,True,,,,,,,,,False,False,
1879103,,,6035,"Savings Institution, Federally Chartered","CFSB Bancorp, Inc. /MA/",,2025-07-18,PREM14A,4,2025-09-18,2025-09-16,False,False,False,"Hometown Financial Group, Inc",CFSB,CFSB,,,,,,False,False,
2019804,"IMSR,IMSRW","Nasdaq,Nasdaq",3443,Fabricated Plate Work (Boiler Shops),Terrestrial Energy Inc. /DE/,HCM II Acquisition Corp.,2025-03-26,425,1,2025-10-22,2025-10-22,True,False,True,,HOND,IMSR,,,0.03,10.54,vote8k,True,True,0.03
1005817,TMP,NYSE,6022,State Commercial Banks,TOMPKINS FINANCIAL CORP,TOMPKINS TRUSTCO INC; TOMPKINS COUNTY TRUSTCO INC,1999-11-05,S-4,17,2025-05-14,2025-05-13,False,False,False,,TMP,TMP,,,,,,False,False,
793952,HOG,NYSE,3751,"Motorcycles, Bicycles & Parts","HARLEY-DAVIDSON, INC.",HARLEY DAVIDSON INC,,,17,2025-05-19,2025-05-14,False,False,False,,HOG,HOG,,,,,,False,False,
1567892,,,2834,Pharmaceutical Preparations,Keenova Therapeutics plc,Mallinckrodt plc,2025-03-13,425,14,2025-10-09,2025-10-08,True,False,True,,,,,,,,,False,False,
104894,ELME,NYSE,6798,Real Estate Investment Trusts,Elme Communities,WASHINGTON REAL ESTATE INVESTMENT TRUST,1998-03-20,S-4,19,2025-10-30,2025-10-30,False,False,False,,ELME,ELME,,,,,,False,False,
711669,CBAN,NYSE,6022,State Commercial Banks,COLONY BANKCORP INC,,2025-07-23,425,18,2025-11-17,2025-11-13,True,False,False,"TC Bancshares, Inc",CBAN,CBAN,,,,,,False,False,
887151,CAPS,Nasdaq,5030,Wholesale-Lumber & Other Construction Materials,Capstone Holding Corp.,Capstone Therapeutics Corp.; ORTHOLOGIC CORP; ORTHOLOGIC CORPORATION,2003-10-15,PREM14A,8,2025-11-24,2025-11-18,False,False,False,,CAPS,CAPS,,,,,,False,False,
1106838,,,2834,Pharmaceutical Preparations,"Sonnet BioTherapeutics Holdings, Inc.","Chanticleer Holdings, Inc.; TULVINE SYSTEMS INC",2025-07-14,425,21,2025-12-03,2025-12-02,True,False,False,"July 11, 2025",SONN,SONN,,,,,,False,False,
2078856,PURR,Nasdaq,6199,Finance Services,Hyperliquid Strategies Inc,,2025-11-12,425,0,,,True,False,False,"July 11, 2025",,PURR,,,,,,False,False,
95552,,,3714,Motor Vehicle Parts & Accessories,SUPERIOR INDUSTRIES INTERNATIONAL INC,,2025-07-30,PREM14A,21,2025-09-15,2025-09-15,False,False,False,,,,,,,,,False,False,
2076163,"BRR,BRRWW","Nasdaq,Nasdaq",6199,Finance Services,"ProCap Financial, Inc.",,2025-07-14,425,0,,,True,False,False,,,BRR,23434229.0,,5.0,10.05,super8k,True,True,5.0
2070457,XXI,NYSE,6199,Finance Services,"Twenty One Capital, Inc.",,2025-09-25,425,0,,,True,False,False,,,XXI,,,,10.75,,False,True,
1417892,,,4931,Electric & Other Services Combined,Emeren Group Ltd,ReneSola Ltd,2025-09-02,PREM14A,2,2025-12-10,2025-12-09,False,False,False,,SOL,SOL,,,,,,False,False,
1425287,WKHS,Nasdaq,3711,Motor Vehicles & Passenger Car Bodies,Workhorse Group Inc.,"AMP Holding Inc.; Title Starts Online, Inc.",2025-07-14,425,12,2025-11-25,2025-11-25,True,False,False,Merger,WKHS,WKHS,,,,,,False,False,
1937891,AMCI,Nasdaq,5700,"Retail-Home Furniture, Furnishings & Equipment Stores",AMC Robotics Corp,AlphaVest Acquisition Corp.,2023-08-14,425,4,2025-09-23,2025-09-19,True,False,True,,ATMV,AMCI,1029730.0,,,12.02,super8k,True,True,
353184,"AIRT,AIRTP","Nasdaq,Nasdaq",4513,Air Courier Services,AIR T INC,AIR TRANSPORTATION HOLDING CO INC,,,17,2025-08-18,2025-08-18,False,False,False,,AIRT,AIRT,,,,,,False,False,
2044112,,,6500,Real Estate,INTEGRATED RAIL & RESOURCES INC.,Uinta Infrastructure Group Corp.,2024-11-12,S-4,0,,,False,False,True,,,,,,,,,False,True,
2068385,SHAZ,Nasdaq,7374,Services-Computer Processing & Data Preparation,SharonAI Holdings Inc.,"SharonAI Holdings, Inc.; Roth CH Holdings, Inc.",2025-05-15,S-4,0,,,False,False,True,,,,,,,,,False,False,
67215,DY,NYSE,1623,"Water, Sewer, Pipeline, Comm & Power Line Construction",DYCOM INDUSTRIES INC,,2002-01-23,S-4,16,2025-05-27,2025-05-22,False,False,False,,DY,DY,,,,,,False,False,
708955,FFBC,Nasdaq,6021,National Commercial Banks,FIRST FINANCIAL BANCORP /OH/,,2025-08-11,425,19,2025-05-29,2025-05-27,True,False,False,BankFinancial Corporation,,,,,6.375,,near8k,False,True,6.375
1115055,,,6021,National Commercial Banks,PINNACLE FINANCIAL PARTNERS INC,,2025-07-24,425,19,2025-11-06,2025-11-06,True,False,False,,PNFP,PNFP,,,,,,False,False,
18349,,,6021,National Commercial Banks,SYNOVUS FINANCIAL CORP,,2025-07-24,425,18,2025-11-06,2025-11-06,True,False,False,,SNV,SNV,,,,,,False,False,
1303942,,,6035,"Savings Institution, Federally Chartered",BankFinancial CORP,,2025-08-11,425,14,2025-12-18,2025-12-18,True,False,False,BankFinancial Corporation,BFIN,BFIN,,,,,,False,False,
1477815,SG,NYSE,5812,Retail-Eating  Places,"Sweetgreen, Inc.",,,,4,2025-06-18,2025-06-12,False,False,False,"Merger and Asset Purchase, dated November 5, 2025",SG,SG,,,,,,False,False,
1519449,SKWD,Nasdaq,6331,"Fire, Marine & Casualty Insurance","Skyward Specialty Insurance Group, Inc.",Houston International Insurance Group LTD; Houston International Insurance Group,,,3,2025-05-13,2025-05-13,False,False,False,,SKWD,SKWD,,,,,,False,False,
2025878,ITXP,OTC,8700,"Services-Engineering, Accounting, Research, Management","Independence Power Holdings, Inc.",TriUnity Business Services Ltd,,,0,,,False,False,True,,,,,,,,,False,False,
1866226,EMAT,Nasdaq,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",Evolution Metals & Technologies Corp.,Welsbach Technology Metals Acquisition Corp.,2024-04-05,425,7,2026-01-05,2025-12-30,True,False,True,WTMA Common Stock shares having,,EMAT,427854.0,,,11.45,super8k,True,True,
1593222,,,6798,Real Estate Investment Trusts,"City Office REIT, Inc.",,2025-08-22,PREM14A,12,2025-10-17,2025-10-16,False,False,False,"MCME Carell Merger Sub, LLC",CIO,CIO,,,6.625,25.0,super8k,False,False,6.625
932781,FCCO,Nasdaq,6022,State Commercial Banks,FIRST COMMUNITY CORP /SC/,,2004-06-07,S-4,20,2025-11-20,2025-11-19,False,False,False,"Merger, dated as of July 13, 2025",FCCO,FCCO,,,,,,False,False,
852772,,,5812,Retail-Eating  Places,DENNY'S Corp,DENNYS CORP; ADVANTICA RESTAURANT GROUP INC; FLAGSTAR COMPANIES INC,1997-03-24,S-4,18,2026-01-13,2026-01-13,False,False,False,,DENN,DENN,,,,,,False,False,
1327318,,,7370,"Services-Computer Programming, Data Processing, Etc.","TrueCar, Inc.",Zag com Inc,2025-11-13,PREM14A,14,2025-12-23,2025-12-22,False,False,False,,TRUE,TRUE,,,,,,False,False,
1046025,HFWA,Nasdaq,6036,"Savings Institutions, Not Federally Chartered",HERITAGE FINANCIAL CORP /WA/,,2025-09-26,425,19,2026-01-22,2026-01-21,True,False,False,,,,,,,,,False,False,
805676,PRK,NYSE,6021,National Commercial Banks,PARK NATIONAL CORP /OH/,,2025-10-27,425,16,2025-04-29,2025-04-28,True,False,False,"First Citizens Bancshares, Inc",PRK,PRK,,,,,,False,False,
1062231,DCH,NYSE,3714,Motor Vehicle Parts & Accessories,Dauch Corp,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,2004-03-22,S-4,18,2025-07-15,2025-07-15,False,False,True,,AXL,AXL,,,,,,False,False,
1481582,RYZ,NYSE,5051,Wholesale-Metals Service Centers & of fices,Ryerson Holding Corp,,2025-10-28,425,12,2026-02-12,2026-02-12,True,False,False,Olympic,RYI,RYI,,,,,,False,False,
2007825,"INFQ,INFQ-WT","NYSE,NYSE",7374,Services-Computer Processing & Data Preparation,"Infleqtion, Inc.",Churchill Capital Corp X/Cayman,2025-09-08,425,1,2026-02-12,2026-02-12,True,False,True,Merger Sub II,CCCX,INFQ,,,0.09,10.27,vote8k,True,True,0.09
1301236,"SOHON,SOHOB","OTC,OTC",6798,Real Estate Investment Trusts,Sotherly Hotels Inc.,MHI Hospitality CORP,2025-12-01,PREM14A,18,2026-01-22,2026-01-22,False,False,False,,SOHO,SOHOB,,,8.25,,super8k,False,False,8.25
1174850,NIC,NYSE,6021,National Commercial Banks,NICOLET BANKSHARES INC,,2025-10-23,425,18,2026-01-26,2026-01-20,True,False,False,"MidWest One Financial Group, Inc",NIC,NIC,,,,,,False,False,
1412665,,,6022,State Commercial Banks,"MidWestOne Financial Group, Inc.",ISB Financial Corp.,2025-10-23,425,19,2026-01-27,2026-01-26,True,False,False,"Nicolet Bankshares, Inc",MOFG,MOFG,,,,,,False,False,
2029118,INR,NYSE,1311,Crude Petroleum & Natural Gas,"INFINITY NATURAL RESOURCES, INC.",,,,0,,,False,False,False,,INR,INR,,,,,,False,False,
1567900,ALOY,Nasdaq,1000,Metal Mining,REALLOYS INC.,BLACKBOXSTOCKS INC.; SMSA BALLINGER ACQUISITION CORP,2024-05-13,S-4,7,2026-02-03,2026-01-30,False,False,True,,BLBX,ALOY,,,,,,False,False,
2064307,LOGC,OTC,5961,Retail-Catalog & Mail-Order Houses,ContextLogic Holdings Inc.,"Easter Parent, Inc.",2025-04-17,S-4,0,,,False,False,True,,,,,,,,,False,False,
2089283,"NUCL,NUCLW","Nasdaq,Nasdaq",1090,Miscellaneous Metal Ores,Eagle Nuclear Energy Corp.,,2025-10-02,425,0,,,True,False,False,,,NUCL,1803227.0,,,12.08,super8k,True,True,
2083125,"FTW,FTW-WT","NYSE,NYSE",1311,Crude Petroleum & Natural Gas,PRESIDIO PRODUCTION Co,PRESIDIO PUBCO INC.; Prometheus PubCo Inc.,2025-09-08,425,0,,,True,False,True,,,FTW,33581540.0,,,10.63,super8k,True,True,
2062583,MMED,Nasdaq,3841,Surgical & Medical Instruments & Apparatus,"MiniMed Group, Inc.","MDT Sub Holdings, Inc.",,,0,,,False,False,True,KH2 set forth under Item 1,,MMED,,,,,,False,False,
1043000,SNDA,NYSE,8050,Services-Nursing & Personal Care Facilities,"SONIDA SENIOR LIVING, INC.",CAPITAL SENIOR LIVING CORP,2025-11-05,425,19,2026-02-26,2026-02-26,True,False,False,,SNDA,SNDA,,,,,,False,False,
2070542,AIB,NYSE,6221,Commodity Contracts Brokers & Dealers,AIB Data Centers Inc.,"BlockchAIn Digital Infrastructure, Inc.",2025-12-01,S-4,0,,,False,False,True,"March 16, 2026",,AIB,,,,,,False,False,
2028707,MRLN,Nasdaq,7373,Services-Computer Integrated Systems Design,"Merlin, Inc.",INFLECTION POINT ACQUISITION CORP. IV; Bleichroeder Acquisition Corp. I,2025-08-14,425,2,2026-03-12,2026-03-12,True,False,True,"Merlin, Inc",BACQ,MRLN,,,,,,False,False,
1915380,,,6770,Blank Checks,"dMY Squared Technology Group, Inc.",,2025-02-26,425,3,2026-03-17,2026-03-17,True,True,False,"September 9, 2025, with Horizon Quantum Computing Pte",DMYY,DMYY,1403777.0,,,11.5,super8k,False,True,
727510,"ENZN,ENZND",OTC,2836,"Biological Products, (No Diagnostic Substances)","Viskase Holdings, Inc.","ENZON PHARMACEUTICALS, INC.; ENZON PHARMACEUTICALS INC; ENZON PHARMACEUTICALS  INC; ENZON PHARMACEUTICAL  INC; ENZON INC",2025-06-23,425,17,2026-02-11,2026-02-11,True,False,True,,,,,,,,,False,False,
1502377,CTGO,NYSE,1040,Gold and Silver Ores,Contango Silver & Gold Inc.,"Contango ORE, Inc.",2026-01-09,PREM14A,14,2026-03-19,2026-03-17,False,False,True,,CTGO,CTGO,,,,,,False,False,
2093507,"GLND,GLNDW","Nasdaq,Nasdaq",1381,Drilling Oil & Gas Wells,Greenland Energy Co,"Pelican Holdco, Inc.",2025-10-30,S-4,0,,,False,False,True,,,GLND,7562123.0,,,,super8k,True,True,
2039497,RHLD,NYSE,6199,Finance Services,"Resolute Holdings Management, Inc.",,,,1,2025-05-30,2025-05-28,False,False,False,Husky Technologies Limited,RHLD,RHLD,,,,,,False,False,
2032341,CYAB,Nasdaq,7372,Services-Prepackaged Software,"CYABRA, INC.","Trailblazer Holdings, Inc.",2024-11-12,S-4,0,,,False,False,True,"July 22, 2024",,,,,,,,True,True,
1413837,,,6022,State Commercial Banks,First Foundation Inc.,KELLER FINANCIAL GROUP,2025-10-27,425,15,2026-02-27,2026-02-27,True,False,False,FirstSun Capital Bancorp,FFWM,FFWM,,,,,,False,False,
1137547,UBFO,Nasdaq,6021,National Commercial Banks,UNITED SECURITY BANCSHARES,UNITED SECURITY BANCSHARES,2025-12-17,425,10,2026-03-31,2026-03-30,True,False,True,,UBFO,UBFO,,,,,,False,False,
1846017,,,6036,"Savings Institutions, Not Federally Chartered",Blue Foundry Bancorp,,2025-11-24,425,5,2026-01-30,2026-01-29,True,False,False,Blue Foundry Bancorp,BLFY,BLFY,,,,,,False,False,
859737,,,3844,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,HOLOGIC INC,HOLOGIC INC,1996-07-26,S-4,17,2026-02-06,2026-02-05,False,False,True,,HOLX,HOLX,,,4.625,,super8k,False,True,4.625
1487712,,,7359,"Services-Equipment Rental & Leasing, NEC",SUMISHO AIR LEASE CORP,AIR LEASE Corp; AIR LEASE CORP,2012-09-04,S-4,15,2025-12-18,2025-12-18,False,False,True,Takeoff Merger Sub Inc,AL,AL,,,,,,False,False,
1792580,OVV,NYSE,1311,Crude Petroleum & Natural Gas,Ovintiv Inc.,1847432 Alberta ULC,2019-11-06,S-4,6,2025-05-05,2025-05-01,False,False,False,,OVV,OVV,,,5.65,,super8k,False,False,5.65
1512931,,,,,MONROE CAPITAL Corp,,2025-08-07,425,17,2026-03-13,2026-03-13,True,False,False,Horizon Technology Finance Corporation,MRCC,MRCC,,,,,,False,False,
1487428,"HRZN,HTFC","Nasdaq,NYSE",,,Horizon Technology Finance Corp,,2025-08-07,425,24,2026-03-13,2026-03-13,True,False,False,,HRZN,HRZN,,,,,,False,False,
2094433,RMIX,Nasdaq,3272,"Concrete Products, Except Block & Brick","Suncrete, Inc.",,2026-03-26,425,0,,,True,False,False,,,RMIX,12628150.0,,,11.57,super8k,True,True,
1970509,,,6770,Blank Checks,Haymaker Acquisition Corp. 4,,2025-10-10,425,2,2026-04-07,2026-04-01,True,True,False,,WS,,12628150.0,,,11.57,super8k,True,True,
1053352,HTBK,Nasdaq,6022,State Commercial Banks,HERITAGE COMMERCE CORP,HERITAGE COMMERCE CORP,2025-12-17,425,20,2026-03-27,2026-03-26,True,False,True,,HTBK,HTBK,,,,,,False,False,
1971532,TELO,Nasdaq,2834,Pharmaceutical Preparations,"Telomir Pharmaceuticals, Inc.",,2025-11-20,PREM14A,1,2026-03-27,2026-03-23,False,False,False,,TELO,TELO,,,,,,False,False,
1646188,ONDS,Nasdaq,3663,Radio & Tv Broadcasting & Communications Equipment,Ondas Inc.,Ondas Holdings Inc.; ZEV VENTURES INC.,2021-06-23,PREM14A,8,2025-11-20,2025-11-20,False,False,True,Project Cyclone Merger Sub Inc,ONDS,ONDS,,,,,,False,False,
1048477,BMRN,Nasdaq,2834,Pharmaceutical Preparations,BIOMARIN PHARMACEUTICAL INC,,2002-04-12,PREM14A,16,2025-05-22,2025-05-20,False,False,False,"Amicus Therapeutics, Inc",BMRN,BMRN,,,,,,False,False,
1590496,,,4899,"Communications Services, NEC",Aerkomm Inc.,"Maple Tree Kids, Inc.",2026-01-16,S-4,4,2018-06-07,2018-05-31,False,False,False,EJECTT INC,,,,,,,,False,False,
1756701,LNKB,Nasdaq,6022,State Commercial Banks,"LINKBANCORP, Inc.",,2025-12-18,425,8,2026-03-25,2026-03-25,True,False,False,Burke & Herbert Financial Services Corp,LNKB,,,,,,,False,False,
1549084,CHRN,Nasdaq,3569,"General Industrial Machinery & Equipment, NEC",ChronoScale Holdings Corp,"ChronoScale Corp; EKSO BIONICS HOLDINGS, INC.; PN Med Group Inc",,,15,2025-05-20,2025-05-16,False,False,True,,EKSO,,,,,,,False,False,
1144879,APLD,Nasdaq,7374,Services-Computer Processing & Data Preparation,Applied Digital Corp.,"Applied Digital Corp.; Applied Blockchain, Inc.; Applied Science Products, Inc.; FLIGHT SAFETY TECHNOLOGIES INC; REEL STAFF INC",,,6,2025-11-06,2025-11-05,False,False,True,,APLD,APLD,,,,,,False,False,
1711141,LEEEF,OTC,2833,Medicinal Chemicals & Botanical Products,Leef Brands Inc.,"Icanic Brands Co Inc.; INTEGRATED CANNABIS COMPANY, INC.; CNRP MINING INC.",,,0,,,False,False,False,,,,,,,,,False,False,
1757499,SHPH,Nasdaq,2834,Pharmaceutical Preparations,"Shuttle Pharmaceuticals Holdings, Inc.","Shuttle Pharmaceuticals Holdings, Inc.",,,4,2025-05-15,2025-05-09,False,False,True,Merger,SHPH,SHPH,,,,,,False,False,
1956439,ENHA,NYSE,7990,Services-Miscellaneous Amusement & Recreation,Enhanced Group Inc.,AParadise Acquisition Corp.; AParadigm Acquisition Corp.; Paradigm Acquisition Corp.,2025-11-26,425,1,2026-05-04,2026-05-01,True,False,True,,APAD,ENHA,19611370.0,,,10.28,super8k,True,True,
1651562,COUR,NYSE,7372,Services-Prepackaged Software,"Coursera, Inc.",,2025-12-17,425,5,2026-04-09,2026-04-09,True,False,False,"Udemy, Inc",COUR,COUR,,,,,,False,False,
2090646,"BRUN,BRUNW","Nasdaq,Nasdaq",7374,Services-Computer Processing & Data Preparation,Boost Run Inc.,,2026-01-13,S-4,0,,,False,False,False,,,BRUN,,,,,,True,False,
