expiration,symbol,strike,right,ask_size,bid_size,ask_exchange,ask_condition,bid_exchange,ask,bid,bid_condition,timestamp,mid,spread,spread_pct,is_primary,exp_date,dte,moneyness,moneyness_label,atm_dist,entry_mid,entry_ask,max_mid,max_bid,raw_return_pct,realistic_return_pct,spread_cost_pct,time_to_max_min,time_to_max_bid_min,volume_during_window,avg_spread_pct_window,delta,theta,vega,rho,implied_vol,target_0.5x_hit,target_0.5x_time_min,target_0.5x_option_bid,target_0.5x_option_return,target_1.0x_hit,target_1.0x_time_min,target_1.0x_option_bid,target_1.0x_option_return,target_1.5x_hit,target_1.5x_time_min,target_1.5x_option_bid,target_1.5x_option_return,return_score,spread_score,volume_score,oi_score,composite_score,rank,trade_date,entry_time,side,source,setup_type,trade_grade,cap,atr_pct,entry_offset,underlying_price,hold_window,target_0.5x_level,target_1.0x_level,target_1.5x_level,trade_idx
2026-01-26,SLV,103.5,put,82,48,69,50,69,0.79,0.72,50,2026-01-26T13:04:00.000,0.755,0.07000000000000006,0.09271523178807956,True,2026-01-26,0,-0.02762210858501637,OTM,2.940100000000001,0.755,0.79,6.91,6.65,8.152317880794703,7.417721518987342,0.7345963618073608,107.0,111.0,7237,0.05467386135845674,-0.2524,-6.341,0.6229,-0.0092,2.4892,True,7.0,1.16,0.46835443037974667,True,8.0,1.25,0.5822784810126581,True,8.0,1.25,0.5822784810126581,40.0,2.7777777777777777,11.11111111111111,7.5,61.388888888888886,3,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,105.5,put,4,2,46,50,60,1.39,1.35,50,2026-01-26T13:04:00.000,1.37,0.039999999999999813,0.029197080291970663,True,2026-01-26,0,-0.008832197639799295,ATM,0.940100000000001,1.37,1.39,8.45,8.6,5.167883211678831,5.187050359712231,-0.01916714803340014,109.0,110.0,20414,0.04219357952580564,-0.3998,-7.4059,0.7534,-0.0147,2.4042,True,7.0,2.03,0.46043165467625896,True,8.0,2.22,0.5971223021582737,True,8.0,2.22,0.5971223021582737,22.22222222222222,11.11111111111111,17.77777777777778,7.5,58.61111111111111,4,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,104.5,put,74,118,69,50,42,1.06,0.98,50,2026-01-26T13:04:00.000,1.02,0.08000000000000007,0.07843137254901968,True,2026-01-26,0,-0.018227153112407832,ATM,1.940100000000001,1.02,1.06,7.6,7.65,6.450980392156863,6.216981132075471,0.23399926008139182,106.0,111.0,8129,0.04904336211023175,-0.3212,-6.9684,0.6986,-0.0118,2.4394,True,7.0,1.51,0.4245283018867924,True,8.0,1.7,0.6037735849056602,True,8.0,1.7,0.6037735849056602,31.11111111111111,5.555555555555555,13.333333333333332,7.5,57.5,5,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,106.0,put,41,1,11,50,60,1.62,1.59,50,2026-01-26T13:04:00.000,1.605,0.030000000000000027,0.018691588785046745,True,2026-01-26,0,-0.004134719903495027,ATM,0.44010000000000105,1.605,1.62,9.33,9.15,4.813084112149532,4.648148148148148,0.16493596400138433,107.0,111.0,4509,0.039513171041242356,-0.442,-7.6132,0.7698,-0.0163,2.4189,True,7.0,2.3,0.4197530864197529,True,8.0,2.52,0.5555555555555555,True,8.0,2.52,0.5555555555555555,17.77777777777778,16.666666666666664,8.88888888888889,7.5,50.83333333333333,6,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,107.0,put,5,20,69,50,1,2.09,2.04,50,2026-01-26T13:04:00.000,2.065,0.04999999999999982,0.024213075060532604,True,2026-01-26,0,0.00526023556911351,ATM,0.559899999999999,2.065,2.09,10.0,10.15,3.842615012106538,3.856459330143541,-0.013844318037003145,106.0,111.0,1956,0.03571613599880009,-0.5275,-7.4985,0.7762,-0.0195,2.3632,True,7.0,2.97,0.42105263157894757,True,8.0,3.2,0.5311004784688997,True,8.0,3.2,0.5311004784688997,13.333333333333332,19.444444444444446,6.666666666666666,7.5,46.94444444444444,7,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,108.0,put,67,386,11,50,4,2.74,2.63,50,2026-01-26T13:04:00.000,2.685,0.11000000000000032,0.040968342644320414,True,2026-01-26,0,0.014655191041722047,ATM,1.559899999999999,2.685,2.74,11.3,11.1,3.208566108007449,3.0510948905109485,0.1574712174965005,107.0,110.0,745,0.03328297149502913,-0.6094,-7.3695,0.7485,-0.0226,2.4086,True,7.0,3.7,0.3503649635036496,True,8.0,4.0,0.45985401459854003,True,8.0,4.0,0.45985401459854003,8.88888888888889,25.0,4.444444444444445,7.5,45.83333333333333,8,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2026-01-26,SLV,109.0,put,62,265,11,50,42,3.45,3.3,50,2026-01-26T13:04:00.000,3.375,0.15000000000000036,0.04444444444444455,True,2026-01-26,0,0.024050146514330586,ITM,2.559899999999999,3.375,3.45,10.4,12.15,2.0814814814814815,2.5217391304347823,-0.4402576489533008,86.0,111.0,44,0.033593805025887644,-0.684,-6.9317,0.6936,-0.0255,2.4453,True,7.0,4.55,0.3188405797101448,True,8.0,4.85,0.40579710144927517,True,8.0,4.85,0.40579710144927517,4.444444444444445,22.22222222222222,2.2222222222222223,7.5,36.388888888888886,9,2026-01-26,2026-01-26 13:04:00,-1,reversal,3DGapFade,B,ETF,0.03733172,high+0,106.4401,120,104.453303995014,102.466507990028,100.479711985042,5
2025-08-22,PLTR,147.0,call,16,75,69,50,42,2.73,2.69,50,2025-08-20T10:54:00.000,2.71,0.040000000000000036,0.014760147601476028,True,2025-08-22,2,0.02639224522256302,OTM,3.779899999999998,2.71,2.73,5.1,4.9,0.8819188191881918,0.794871794871795,0.08704702431639677,30.0,30.0,6657,0.022295170696675845,0.3633,-0.9726,4.1622,0.2973,1.0279,True,12.0,3.7,0.3553113553113554,True,30.0,4.9,0.794871794871795,False,,,,40.0,2.7777777777777777,20.0,7.5,70.27777777777777,1,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,146.0,call,15,53,1,50,42,3.1,3.05,50,2025-08-20T10:54:00.000,3.075,0.050000000000000266,0.0162601626016261,True,2025-08-22,2,0.019409985050980957,ATM,2.779899999999998,3.075,3.1,5.7,5.5,0.8536585365853658,0.7741935483870968,0.07946498819826908,30.0,30.0,2631,0.020242883249327274,0.3961,-1.0019,4.2737,0.3234,1.0308,True,12.0,4.2,0.3548387096774194,True,30.0,5.5,0.7741935483870968,False,,,,35.55555555555556,8.333333333333332,13.333333333333332,7.5,64.72222222222221,2,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,145.0,call,34,369,60,50,4,3.55,3.45,50,2025-08-20T10:54:00.000,3.5,0.09999999999999964,0.02857142857142847,True,2025-08-22,2,0.012427724879398895,ATM,1.7798999999999978,3.5,3.55,6.35,6.1,0.8142857142857142,0.7183098591549295,0.09597585513078466,30.0,30.0,4715,0.021045764896769775,0.4305,-1.0325,4.3573,0.3505,1.0416,True,12.0,4.7,0.3239436619718311,True,30.0,6.1,0.7183098591549295,False,,,,31.11111111111111,5.555555555555555,17.77777777777778,7.5,61.94444444444444,3,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,144.0,call,48,166,5,50,42,4.0,3.9,50,2025-08-20T10:54:00.000,3.95,0.10000000000000009,0.025316455696202552,True,2025-08-22,2,0.005445464707816834,ATM,0.7798999999999978,3.95,4.0,6.95,6.75,0.7594936708860759,0.6875,0.07199367088607589,30.0,30.0,2926,0.019412802109668233,0.4647,-1.0527,4.4072,0.3773,1.0496,True,12.0,5.25,0.3125,True,30.0,6.75,0.6875,False,,,,26.666666666666664,11.11111111111111,15.555555555555555,7.5,60.83333333333333,4,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,143.0,call,38,48,9,50,60,4.5,4.4,50,2025-08-20T10:54:00.000,4.45,0.09999999999999964,0.02247191011235947,True,2025-08-22,2,-0.001536795463765227,ATM,0.22010000000000218,4.45,4.5,7.55,7.45,0.696629213483146,0.6555555555555556,0.041073657927590435,26.0,30.0,738,0.01917566637094411,0.4991,-1.0687,4.4245,0.404,1.061,True,12.0,5.85,0.29999999999999993,True,30.0,7.45,0.6555555555555556,False,,,,22.22222222222222,13.88888888888889,11.11111111111111,7.5,54.72222222222223,5,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,141.0,call,30,18,76,50,47,5.6,5.5,50,2025-08-20T10:54:00.000,5.55,0.09999999999999964,0.018018018018017955,True,2025-08-22,2,-0.01550131580692935,ATM,2.220100000000002,5.55,5.6,9.15,8.95,0.6486486486486488,0.5982142857142857,0.0504343629343631,30.0,30.0,415,0.016425583244296434,0.5661,-1.078,4.3636,0.4551,1.0841,True,12.0,7.2,0.2857142857142858,True,30.0,8.95,0.5982142857142857,False,,,,13.333333333333332,25.0,6.666666666666666,7.5,52.49999999999999,6,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,142.0,call,10,18,11,50,69,5.0,4.95,50,2025-08-20T10:54:00.000,4.975,0.04999999999999982,0.010050251256281372,True,2025-08-22,2,-0.008519055635347288,ATM,1.2201000000000022,4.975,5.0,8.4,8.2,0.6884422110552766,0.6399999999999999,0.048442211055276685,30.0,30.0,326,0.01725225451724269,0.5329,-1.0741,4.4094,0.43,1.0695,True,12.0,6.5,0.3,True,30.0,8.2,0.6399999999999999,False,,,,17.77777777777778,19.444444444444446,4.444444444444445,7.5,49.16666666666667,7,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,140.0,call,32,20,4,50,69,6.2,6.1,50,2025-08-20T10:54:00.000,6.15,0.10000000000000053,0.0162601626016261,True,2025-08-22,2,-0.02248357597851141,ITM,3.220100000000002,6.15,6.2,9.85,9.75,0.6016260162601624,0.5725806451612903,0.029045371098872175,30.0,30.0,722,0.016773754148935054,0.5983,-1.0716,4.2894,0.4793,1.0958,True,12.0,7.9,0.2741935483870968,True,30.0,9.75,0.5725806451612903,False,,,,8.88888888888889,22.22222222222222,8.88888888888889,7.5,47.5,8,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,139.0,call,35,38,11,50,65,6.85,6.7,50,2025-08-20T10:54:00.000,6.775,0.14999999999999947,0.02214022140221394,True,2025-08-22,2,-0.02946583615009347,ITM,4.220100000000002,6.775,6.85,10.75,10.4,0.5867158671586715,0.5182481751824819,0.06846769197618963,30.0,30.0,99,0.018839464147538558,0.6296,-1.0557,4.1886,0.5026,1.1049,True,12.0,8.65,0.26277372262773735,True,30.0,10.4,0.5182481751824819,False,,,,4.444444444444445,16.666666666666664,2.2222222222222223,7.5,30.83333333333333,9,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,30,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,147.0,call,16,75,69,50,42,2.73,2.69,50,2025-08-20T10:54:00.000,2.71,0.040000000000000036,0.014760147601476028,True,2025-08-22,2,0.02639224522256302,OTM,3.779899999999998,2.71,2.73,6.36,6.05,1.3468634686346865,1.216117216117216,0.13074625251747052,43.0,44.0,7929,0.020243958687800184,0.3633,-0.9726,4.1622,0.2973,1.0279,True,12.0,3.7,0.3553113553113554,True,30.0,4.9,0.794871794871795,False,,,,40.0,16.666666666666664,20.0,7.5,84.16666666666666,1,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,146.0,call,15,53,1,50,42,3.1,3.05,50,2025-08-20T10:54:00.000,3.075,0.050000000000000266,0.0162601626016261,True,2025-08-22,2,0.019409985050980957,ATM,2.779899999999998,3.075,3.1,7.0,6.7,1.2764227642276422,1.1612903225806452,0.11513244164699699,43.0,44.0,3276,0.019743681905803584,0.3961,-1.0019,4.2737,0.3234,1.0308,True,12.0,4.2,0.3548387096774194,True,30.0,5.5,0.7741935483870968,False,,,,35.55555555555556,19.444444444444446,13.333333333333332,7.5,75.83333333333333,2,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,144.0,call,48,166,5,50,42,4.0,3.9,50,2025-08-20T10:54:00.000,3.95,0.10000000000000009,0.025316455696202552,True,2025-08-22,2,0.005445464707816834,ATM,0.7798999999999978,3.95,4.0,8.45,8.1,1.1392405063291136,1.025,0.11424050632911364,43.0,44.0,3687,0.01839347640767148,0.4647,-1.0527,4.4072,0.3773,1.0496,True,12.0,5.25,0.3125,True,30.0,6.75,0.6875,False,,,,26.666666666666664,25.0,15.555555555555555,7.5,74.72222222222221,3,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,145.0,call,34,369,60,50,4,3.55,3.45,50,2025-08-20T10:54:00.000,3.5,0.09999999999999964,0.02857142857142847,True,2025-08-22,2,0.012427724879398895,ATM,1.7798999999999978,3.5,3.55,7.75,7.35,1.2142857142857142,1.0704225352112675,0.14386317907444668,43.0,43.0,6026,0.02077925048111101,0.4305,-1.0325,4.3573,0.3505,1.0416,True,12.0,4.7,0.3239436619718311,True,30.0,6.1,0.7183098591549295,False,,,,31.11111111111111,11.11111111111111,17.77777777777778,7.5,67.5,4,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,143.0,call,38,48,9,50,60,4.5,4.4,50,2025-08-20T10:54:00.000,4.45,0.09999999999999964,0.02247191011235947,True,2025-08-22,2,-0.001536795463765227,ATM,0.22010000000000218,4.45,4.5,9.09,8.8,1.042696629213483,0.9555555555555557,0.08714107365792723,44.0,43.0,1525,0.020319959034440487,0.4991,-1.0687,4.4245,0.404,1.061,True,12.0,5.85,0.29999999999999993,True,30.0,7.45,0.6555555555555556,False,,,,22.22222222222222,13.88888888888889,11.11111111111111,7.5,54.72222222222223,5,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,142.0,call,10,18,11,50,69,5.0,4.95,50,2025-08-20T10:54:00.000,4.975,0.04999999999999982,0.010050251256281372,True,2025-08-22,2,-0.008519055635347288,ATM,1.2201000000000022,4.975,5.0,10.0,9.6,1.0100502512562815,0.9199999999999999,0.09005025125628152,47.0,43.0,517,0.01893784463128682,0.5329,-1.0741,4.4094,0.43,1.0695,True,12.0,6.5,0.3,True,30.0,8.2,0.6399999999999999,False,,,,17.77777777777778,22.22222222222222,6.666666666666666,7.5,54.166666666666664,6,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,140.0,call,32,20,4,50,69,6.2,6.1,50,2025-08-20T10:54:00.000,6.15,0.10000000000000053,0.0162601626016261,True,2025-08-22,2,-0.02248357597851141,ITM,3.220100000000002,6.15,6.2,11.5,11.15,0.8699186991869917,0.7983870967741935,0.07153160241279821,44.0,43.0,999,0.023553955561883298,0.5983,-1.0716,4.2894,0.4793,1.0958,True,12.0,7.9,0.2741935483870968,True,30.0,9.75,0.5725806451612903,False,,,,8.88888888888889,8.333333333333332,8.88888888888889,7.5,33.611111111111114,7,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,141.0,call,30,18,76,50,47,5.6,5.5,50,2025-08-20T10:54:00.000,5.55,0.09999999999999964,0.018018018018017955,True,2025-08-22,2,-0.01550131580692935,ATM,2.220100000000002,5.55,5.6,10.6,10.4,0.9099099099099099,0.8571428571428573,0.052767052767052625,44.0,44.0,465,0.023766888746068894,0.5661,-1.078,4.3636,0.4551,1.0841,True,12.0,7.2,0.2857142857142858,True,30.0,8.95,0.5982142857142857,False,,,,13.333333333333332,5.555555555555555,4.444444444444445,7.5,30.83333333333333,8,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,139.0,call,35,38,11,50,65,6.85,6.7,50,2025-08-20T10:54:00.000,6.775,0.14999999999999947,0.02214022140221394,True,2025-08-22,2,-0.02946583615009347,ITM,4.220100000000002,6.775,6.85,12.05,12.05,0.7785977859778598,0.7591240875912411,0.01947369838661872,54.0,44.0,130,0.0308226350240753,0.6296,-1.0557,4.1886,0.5026,1.1049,True,12.0,8.65,0.26277372262773735,True,30.0,10.4,0.5182481751824819,False,,,,4.444444444444445,2.7777777777777777,2.2222222222222223,7.5,16.944444444444443,9,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,60,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,147.0,call,16,75,69,50,42,2.73,2.69,50,2025-08-20T10:54:00.000,2.71,0.040000000000000036,0.014760147601476028,True,2025-08-22,2,0.02639224522256302,OTM,3.779899999999998,2.71,2.73,8.7,8.7,2.210332103321033,2.1868131868131866,0.02351891650784621,112.0,113.0,8533,0.01744190011973465,0.3633,-0.9726,4.1622,0.2973,1.0279,True,12.0,3.7,0.3553113553113554,True,30.0,4.9,0.794871794871795,True,70.0,6.3,1.3076923076923077,40.0,25.0,20.0,7.5,92.5,1,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,146.0,call,15,53,1,50,42,3.1,3.05,50,2025-08-20T10:54:00.000,3.075,0.050000000000000266,0.0162601626016261,True,2025-08-22,2,0.019409985050980957,ATM,2.779899999999998,3.075,3.1,9.5,9.45,2.089430894308943,2.0483870967741935,0.041043797534749515,112.0,113.0,3825,0.018146865832784416,0.3961,-1.0019,4.2737,0.3234,1.0308,True,12.0,4.2,0.3548387096774194,True,30.0,5.5,0.7741935483870968,True,70.0,7.0,1.2580645161290323,35.55555555555556,22.22222222222222,15.555555555555555,7.5,80.83333333333333,2,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,145.0,call,34,369,60,50,4,3.55,3.45,50,2025-08-20T10:54:00.000,3.5,0.09999999999999964,0.02857142857142847,True,2025-08-22,2,0.012427724879398895,ATM,1.7798999999999978,3.5,3.55,10.35,10.2,1.957142857142857,1.8732394366197183,0.08390342052313882,113.0,113.0,6576,0.020163466692837147,0.4305,-1.0325,4.3573,0.3505,1.0416,True,12.0,4.7,0.3239436619718311,True,30.0,6.1,0.7183098591549295,True,70.0,7.7,1.1690140845070425,31.11111111111111,19.444444444444446,17.77777777777778,7.5,75.83333333333334,3,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,144.0,call,48,166,5,50,42,4.0,3.9,50,2025-08-20T10:54:00.000,3.95,0.10000000000000009,0.025316455696202552,True,2025-08-22,2,0.005445464707816834,ATM,0.7798999999999978,3.95,4.0,10.75,11.05,1.721518987341772,1.7625000000000002,-0.04098101265822818,116.0,113.0,3816,0.02019526760405727,0.4647,-1.0527,4.4072,0.3773,1.0496,True,12.0,5.25,0.3125,True,30.0,6.75,0.6875,True,70.0,8.4,1.1,26.666666666666664,16.666666666666664,13.333333333333332,7.5,64.16666666666666,4,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,143.0,call,38,48,9,50,60,4.5,4.4,50,2025-08-20T10:54:00.000,4.45,0.09999999999999964,0.02247191011235947,True,2025-08-22,2,-0.001536795463765227,ATM,0.22010000000000218,4.45,4.5,12.0,11.9,1.696629213483146,1.6444444444444446,0.052184769038701395,113.0,113.0,1618,0.021853108355457045,0.4991,-1.0687,4.4245,0.404,1.061,True,12.0,5.85,0.29999999999999993,True,30.0,7.45,0.6555555555555556,True,70.0,9.2,1.0444444444444443,22.22222222222222,11.11111111111111,11.11111111111111,7.5,51.94444444444444,5,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,142.0,call,10,18,11,50,69,5.0,4.95,50,2025-08-20T10:54:00.000,4.975,0.04999999999999982,0.010050251256281372,True,2025-08-22,2,-0.008519055635347288,ATM,1.2201000000000022,4.975,5.0,11.89,12.75,1.389949748743719,1.55,-0.16005025125628114,107.0,113.0,610,0.02139642738799187,0.5329,-1.0741,4.4094,0.43,1.0695,True,12.0,6.5,0.3,True,30.0,8.2,0.6399999999999999,True,70.0,9.9,0.9800000000000001,17.77777777777778,13.88888888888889,6.666666666666666,7.5,45.833333333333336,6,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,140.0,call,32,20,4,50,69,6.2,6.1,50,2025-08-20T10:54:00.000,6.15,0.10000000000000053,0.0162601626016261,True,2025-08-22,2,-0.02248357597851141,ITM,3.220100000000002,6.15,6.2,14.65,14.6,1.3821138211382114,1.354838709677419,0.027275111460792312,112.0,113.0,1153,0.024253718719637406,0.5983,-1.0716,4.2894,0.4793,1.0958,True,12.0,7.9,0.2741935483870968,True,30.0,9.75,0.5725806451612903,True,70.0,11.65,0.8790322580645161,8.88888888888889,8.333333333333332,8.88888888888889,7.5,33.611111111111114,7,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,141.0,call,30,18,76,50,47,5.6,5.5,50,2025-08-20T10:54:00.000,5.55,0.09999999999999964,0.018018018018017955,True,2025-08-22,2,-0.01550131580692935,ATM,2.220100000000002,5.55,5.6,13.25,13.6,1.3873873873873874,1.4285714285714286,-0.041184041184041176,94.0,113.0,479,0.02461294832906803,0.5661,-1.078,4.3636,0.4551,1.0841,True,12.0,7.2,0.2857142857142858,True,30.0,8.95,0.5982142857142857,True,70.0,10.7,0.9107142857142857,13.333333333333332,5.555555555555555,4.444444444444445,7.5,30.83333333333333,8,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-08-22,PLTR,139.0,call,35,38,11,50,65,6.85,6.7,50,2025-08-20T10:54:00.000,6.775,0.14999999999999947,0.02214022140221394,True,2025-08-22,2,-0.02946583615009347,ITM,4.220100000000002,6.775,6.85,15.1,15.2,1.228782287822878,1.218978102189781,0.00980418563309704,100.0,112.0,156,0.03334374654613456,0.6296,-1.0557,4.1886,0.5026,1.1049,True,12.0,8.65,0.26277372262773735,True,30.0,10.4,0.5182481751824819,True,70.0,12.55,0.8321167883211681,4.444444444444445,2.7777777777777777,2.2222222222222223,7.5,16.944444444444443,9,2025-08-20,2025-08-20 10:54:00,1,bounce,3DGapFade_strongstock,A,Medium,0.036863563,low+0,143.2201,120,145.85990158960814,148.4997031792163,151.13950476882445,10
2025-06-27,CRCL,300.0,put,1,5,6,50,6,36.2,36.0,50,2025-06-23T11:27:00.000,36.1,0.20000000000000284,0.0055401662049862285,True,2025-06-27,4,0.01553085182727859,ATM,4.588000000000022,36.1,36.2,39.64,38.8,0.09806094182825482,0.07182320441988933,0.02623773740836549,29.0,29.0,305,0.03936870354585897,-0.4468,-4.1749,12.6445,-1.9453,2.7798,False,,,,False,,,,False,,,,40.0,25.0,14.285714285714286,7.5,86.78571428571429,1,2025-06-23,2025-06-23 11:27:00,-1,reversal,3DGapFade,A,Medium,0.201246729,high+0,295.412,30,265.686650646326,235.96130129265197,206.235951938978,13
2025-06-27,CRCL,295.0,put,2,33,4,50,1,33.6,32.1,50,2025-06-23T11:27:00.000,32.85,1.5,0.045662100456621,True,2025-06-27,4,-0.0013946623698427205,ATM,0.4119999999999777,32.85,33.6,36.5,36.0,0.11111111111111106,0.07142857142857138,0.03968253968253968,28.0,29.0,487,0.048722531564515635,-0.4252,-4.0816,12.533,-1.8339,2.7413,False,,,,False,,,,False,,,,34.285714285714285,17.857142857142858,20.0,7.5,79.64285714285714,2,2025-06-23,2025-06-23 11:27:00,-1,reversal,3DGapFade,A,Medium,0.201246729,high+0,295.412,30,265.686650646326,235.96130129265197,206.235951938978,13
2025-06-27,CRCL,290.0,put,1,1,6,50,6,30.5,30.3,50,2025-06-23T11:27:00.000,30.4,0.1999999999999993,0.00657894736842103,True,2025-06-27,4,-0.018320176566964032,ATM,5.411999999999978,30.4,30.5,33.4,31.6,0.09868421052631579,0.03606557377049185,0.06261863675582394,27.0,29.0,354,0.043876185983500696,-0.4024,-4.0548,12.3744,-1.7277,2.7576,False,,,,False,,,,False,,,,28.571428571428573,21.428571428571427,17.142857142857142,7.5,74.64285714285714,3,2025-06-23,2025-06-23 11:27:00,-1,reversal,3DGapFade,A,Medium,0.201246729,high+0,295.412,30,265.686650646326,235.96130129265197,206.235951938978,13
